DBN,Grade,Year,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4,School Type,C.NumberTested,C.Mean Scale Score,C.Num Level 1,C.Pct Level 1,C.Num Level 2,C.Pct Level 2,C.Num Level 3,C.Pct Level 3,C.Num Level 4,C.Pct Level 4,C.Num Level 3 and 4,C.Pct Level 3 and 4,Broough,School Name_x,Program Type,Average Class Size,School Name_y,% Female,% Male,% Asian,% Black,% Hispanic,% Other,% White,AvgOfMajor N,AvgOfNoCrim N,AvgOfVio N,schoolname,eng_p_11,aca_p_11,eng_t_11,aca_t_11,eng_s_11,aca_s_11,Funding
84K652,All Grades,2010.0,,,,,,,,,,,,,Charter,53.0,,2,3.8,28,52.8,16,30.2,7,13.2,23,43.4,,,,,Brooklyn Ascend Charter School,45.3%,54.7%,0.2%,92.3%,4.0%,3.3%,0.2%,,,,Brooklyn Ascend Charter School,8.5,9.3,6.4,7.7,,,0.0
84K652,All Grades,2011.0,,,,,,,,,,,,,Charter,132.0,685,4,3,51,38.6,62,47,15,11.4,77,58.3,,,,,Brooklyn Ascend Charter School,45.3%,54.7%,0.2%,92.3%,4.0%,3.3%,0.2%,,,,Brooklyn Ascend Charter School,8.5,9.3,6.4,7.7,,,0.0
84K652,All Grades,2012.0,,,,,,,,,,,,,Charter,217.0,697,1,0.5,34,15.7,126,58.1,56,25.8,182,83.9,,,,,Brooklyn Ascend Charter School,45.3%,54.7%,0.2%,92.3%,4.0%,3.3%,0.2%,,,,Brooklyn Ascend Charter School,8.5,9.3,6.4,7.7,,,0.0
84K701,3,2006.0,,,,,,,,,,,,,Charter,39.0,665,1,2.6,9,23.1,25,64.1,4,10.3,29,74.4,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,3,2007.0,,,,,,,,,,,,,Charter,38.0,676,0,0,5,13.2,28,73.7,5,13.2,33,86.8,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,3,2008.0,,,,,,,,,,,,,Charter,38.0,681,0,0,3,7.9,28,73.7,7,18.4,35,92.1,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,3,2009.0,,,,,,,,,,,,,Charter,37.0,683,0,0,1,2.7,30,81.1,6,16.2,36,97.3,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,3,2010.0,,,,,,,,,,,,,Charter,42.0,685,5,11.9,15,35.7,16,38.1,6,14.3,22,52.4,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,3,2011.0,,,,,,,,,,,,,Charter,43.0,692,1,2.3,10,23.3,27,62.8,5,11.6,32,74.4,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,3,2012.0,,,,,,,,,,,,,Charter,45.0,696,0,0,4,8.9,33,73.3,8,17.8,41,91.1,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,4,2006.0,,,,,,,,,,,,,Charter,33.0,651,1,3,15,45.5,16,48.5,1,3,17,51.5,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,4,2007.0,,,,,,,,,,,,,Charter,32.0,680,0,0,6,18.8,17,53.1,9,28.1,26,81.3,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,4,2008.0,,,,,,,,,,,,,Charter,38.0,687,0,0,3,7.9,27,71.1,8,21.1,35,92.1,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,4,2009.0,,,,,,,,,,,,,Charter,36.0,680,1,2.8,4,11.1,25,69.4,6,16.7,31,86.1,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,4,2010.0,,,,,,,,,,,,,Charter,35.0,678,1,2.9,17,48.6,13,37.1,4,11.4,17,48.6,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,4,2011.0,,,,,,,,,,,,,Charter,44.0,692,0,0,11,25,23,52.3,10,22.7,33,75,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,4,2012.0,,,,,,,,,,,,,Charter,41.0,700,0,0,8,19.5,17,41.5,16,39,33,80.5,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,5,2006.0,,,,,,,,,,,,,Charter,30.0,662,1,3.3,8,26.7,21,70,0,0,21,70,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,5,2007.0,,,,,,,,,,,,,Charter,25.0,667,0,0,6,24,17,68,2,8,19,76,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,5,2008.0,,,,,,,,,,,,,Charter,28.0,671,1,3.6,2,7.1,22,78.6,3,10.7,25,89.3,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,5,2009.0,,,,,,,,,,,,,Charter,33.0,678,0,0,5,15.2,21,63.6,7,21.2,28,84.8,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,5,2010.0,,,,,,,,,,,,,Charter,31.0,672,0,0,16,51.6,14,45.2,1,3.2,15,48.4,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,5,2011.0,,,,,,,,,,,,,Charter,27.0,688,1,3.7,6,22.2,15,55.6,5,18.5,20,74.1,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,5,2012.0,,,,,,,,,,,,,Charter,36.0,711,0,0,2,5.6,16,44.4,18,50,34,94.4,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,All Grades,2006.0,,,,,,,,,,,,,Charter,102.0,,3,2.9,32,31.4,62,60.8,5,4.9,67,65.7,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,All Grades,2007.0,,,,,,,,,,,,,Charter,95.0,,0,0,17,17.9,62,65.3,16,16.8,78,82.1,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,All Grades,2008.0,,,,,,,,,,,,,Charter,104.0,,1,1,8,7.7,77,74,18,17.3,95,91.3,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,All Grades,2009.0,,,,,,,,,,,,,Charter,106.0,,1,0.9,10,9.4,76,71.7,19,17.9,95,89.6,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,All Grades,2010.0,,,,,,,,,,,,,Charter,108.0,,6,5.6,48,44.4,43,39.8,11,10.2,54,50,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,All Grades,2011.0,,,,,,,,,,,,,Charter,114.0,691,2,1.8,27,23.7,65,57,20,17.5,85,74.6,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K701,All Grades,2012.0,,,,,,,,,,,,,Charter,122.0,702,0,0,14,11.5,66,54.1,42,34.4,108,88.5,,,,,Brooklyn Charter School,52.8%,47.2%,0.0%,86.5%,7.0%,4.8%,1.7%,,,,Brooklyn Charter School,8.7,8.9,8.0,8.4,,,0.0
84K702,3,2006.0,,,,,,,,,,,,,Charter,48.0,676,1,2.1,5,10.4,35,72.9,7,14.6,42,87.5,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,3,2007.0,,,,,,,,,,,,,Charter,43.0,677,1,2.3,9,20.9,26,60.5,7,16.3,33,76.7,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,3,2008.0,,,,,,,,,,,,,Charter,46.0,687,0,0,4,8.7,30,65.2,12,26.1,42,91.3,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,3,2009.0,,,,,,,,,,,,,Charter,51.0,688,0,0,1,2,41,80.4,9,17.6,50,98,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,3,2010.0,,,,,,,,,,,,,Charter,51.0,687,2,3.9,23,45.1,21,41.2,5,9.8,26,51,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,3,2011.0,,,,,,,,,,,,,Charter,51.0,691,0,0,14,27.5,32,62.7,5,9.8,37,72.5,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,3,2012.0,,,,,,,,,,,,,Charter,48.0,694,0,0,10,20.8,32,66.7,6,12.5,38,79.2,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,4,2006.0,,,,,,,,,,,,,Charter,49.0,662,6,12.2,8,16.3,27,55.1,8,16.3,35,71.4,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,4,2007.0,,,,,,,,,,,,,Charter,38.0,678,0,0,7,18.4,23,60.5,8,21.1,31,81.6,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,4,2008.0,,,,,,,,,,,,,Charter,49.0,677,0,0,8,16.3,33,67.3,8,16.3,41,83.7,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,4,2009.0,,,,,,,,,,,,,Charter,49.0,683,1,2,5,10.2,31,63.3,12,24.5,43,87.8,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,4,2010.0,,,,,,,,,,,,,Charter,52.0,685,2,3.8,14,26.9,27,51.9,9,17.3,36,69.2,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,4,2011.0,,,,,,,,,,,,,Charter,52.0,686,4,7.7,14,26.9,22,42.3,12,23.1,34,65.4,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,4,2012.0,,,,,,,,,,,,,Charter,52.0,698,0,0,9,17.3,27,51.9,16,30.8,43,82.7,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,5,2006.0,,,,,,,,,,,,,Charter,43.0,661,4,9.3,13,30.2,18,41.9,8,18.6,26,60.5,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,5,2007.0,,,,,,,,,,,,,Charter,38.0,668,0,0,14,36.8,17,44.7,7,18.4,24,63.2,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,5,2008.0,,,,,,,,,,,,,Charter,32.0,666,0,0,8,25,22,68.8,2,6.3,24,75,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,5,2009.0,,,,,,,,,,,,,Charter,34.0,694,0,0,0,0,17,50,17,50,34,100,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,5,2010.0,,,,,,,,,,,,,Charter,38.0,685,2,5.3,8,21.1,20,52.6,8,21.1,28,73.7,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,5,2011.0,,,,,,,,,,,,,Charter,49.0,688,2,4.1,9,18.4,28,57.1,10,20.4,38,77.6,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,5,2012.0,,,,,,,,,,,,,Charter,47.0,700,2,4.3,9,19.1,20,42.6,16,34,36,76.6,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,6,2011.0,,,,,,,,,,,,,Charter,33.0,684,0,0,11,33.3,15,45.5,7,21.2,22,66.7,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,6,2012.0,,,,,,,,,,,,,Charter,49.0,688,3,6.1,14,28.6,13,26.5,19,38.8,32,65.3,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,7,2012.0,,,,,,,,,,,,,Charter,29.0,687,1,3.4,4,13.8,14,48.3,10,34.5,24,82.8,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,All Grades,2006.0,,,,,,,,,,,,,Charter,140.0,,11,7.9,26,18.6,80,57.1,23,16.4,103,73.6,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,All Grades,2007.0,,,,,,,,,,,,,Charter,119.0,,1,0.8,30,25.2,66,55.5,22,18.5,88,73.9,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,All Grades,2008.0,,,,,,,,,,,,,Charter,127.0,,0,0,20,15.7,85,66.9,22,17.3,107,84.3,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,All Grades,2009.0,,,,,,,,,,,,,Charter,134.0,,1,0.7,6,4.5,89,66.4,38,28.4,127,94.8,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,All Grades,2010.0,,,,,,,,,,,,,Charter,141.0,,6,4.3,45,31.9,68,48.2,22,15.6,90,63.8,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,All Grades,2011.0,,,,,,,,,,,,,Charter,185.0,688,6,3.2,48,25.9,97,52.4,34,18.4,131,70.8,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K702,All Grades,2012.0,,,,,,,,,,,,,Charter,225.0,694,6,2.7,46,20.4,106,47.1,67,29.8,173,76.9,,,,,Community Partnership Charter,49.7%,50.3%,0.6%,85.8%,10.5%,2.7%,0.3%,,,,Community Partnership Charter,8.4,8.8,7.2,7.6,6.6,7.6,0.0
84K703,3,2006.0,,,,,,,,,,,,,Charter,51.0,677,2,3.9,2,3.9,38,74.5,9,17.6,47,92.2,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,3,2007.0,,,,,,,,,,,,,Charter,45.0,681,0,0,10,22.2,25,55.6,10,22.2,35,77.8,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,3,2008.0,,,,,,,,,,,,,Charter,50.0,693,0,0,2,4,32,64,16,32,48,96,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,3,2009.0,,,,,,,,,,,,,Charter,50.0,688,0,0,3,6,36,72,11,22,47,94,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,3,2010.0,,,,,,,,,,,,,Charter,48.0,681,10,20.8,19,39.6,15,31.3,4,8.3,19,39.6,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,3,2011.0,,,,,,,,,,,,,Charter,47.0,682,1,2.1,22,46.8,22,46.8,2,4.3,24,51.1,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,3,2012.0,,,,,,,,,,,,,Charter,47.0,678,8,17,18,38.3,21,44.7,0,0,21,44.7,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,4,2006.0,,,,,,,,,,,,,Charter,50.0,668,2,4,11,22,32,64,5,10,37,74,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,4,2007.0,,,,,,,,,,,,,Charter,48.0,669,1,2.1,14,29.2,27,56.3,6,12.5,33,68.8,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,4,2008.0,,,,,,,,,,,,,Charter,49.0,672,1,2,6,12.2,37,75.5,5,10.2,42,85.7,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,4,2009.0,,,,,,,,,,,,,Charter,50.0,678,1,2,6,12,36,72,7,14,43,86,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,4,2010.0,,,,,,,,,,,,,Charter,50.0,679,1,2,22,44,20,40,7,14,27,54,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,4,2011.0,,,,,,,,,,,,,Charter,49.0,670,5,10.2,19,38.8,21,42.9,4,8.2,25,51,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,4,2012.0,,,,,,,,,,,,,Charter,49.0,681,1,2,20,40.8,22,44.9,6,12.2,28,57.1,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,5,2006.0,,,,,,,,,,,,,Charter,51.0,664,1,2,16,31.4,28,54.9,6,11.8,34,66.7,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,5,2007.0,,,,,,,,,,,,,Charter,47.0,672,0,0,13,27.7,24,51.1,10,21.3,34,72.3,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,5,2008.0,,,,,,,,,,,,,Charter,50.0,671,0,0,12,24,30,60,8,16,38,76,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,5,2009.0,,,,,,,,,,,,,Charter,52.0,676,1,1.9,5,9.6,36,69.2,10,19.2,46,88.5,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,5,2010.0,,,,,,,,,,,,,Charter,52.0,678,2,3.8,21,40.4,22,42.3,7,13.5,29,55.8,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,5,2011.0,,,,,,,,,,,,,Charter,51.0,673,2,3.9,24,47.1,22,43.1,3,5.9,25,49,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,5,2012.0,,,,,,,,,,,,,Charter,51.0,673,4,7.8,23,45.1,20,39.2,4,7.8,24,47.1,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,6,2006.0,,,,,,,,,,,,,Charter,49.0,663,3,6.1,12,24.5,25,51,9,18.4,34,69.4,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,6,2007.0,,,,,,,,,,,,,Charter,45.0,674,1,2.2,8,17.8,24,53.3,12,26.7,36,80,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,6,2008.0,,,,,,,,,,,,,Charter,49.0,659,3,6.1,11,22.4,30,61.2,5,10.2,35,71.4,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,6,2009.0,,,,,,,,,,,,,Charter,46.0,656,1,2.2,19,41.3,25,54.3,1,2.2,26,56.5,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,6,2010.0,,,,,,,,,,,,,Charter,50.0,666,5,10,26,52,13,26,6,12,19,38,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,6,2011.0,,,,,,,,,,,,,Charter,49.0,676,5,10.2,16,32.7,21,42.9,7,14.3,28,57.1,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
84K703,6,2012.0,,,,,,,,,,,,,Charter,49.0,656,11,22.4,27,55.1,10,20.4,1,2,11,22.4,,,,,Beginning With Children Charter School,48.4%,51.6%,0.5%,36.0%,60.8%,0.2%,2.5%,,,,Beginning With Children Charter School,8.3,8.5,7.0,7.5,7.6,7.9,0.0
